seq,ax,ay,az,gx,gy,gz,label
395,0.072510,0.147949,-0.558594,-44.022900,-32.541985,-1.603053,F
395,0.030273,0.311768,-0.391357,-43.763359,1.419847,19.916031,F
395,0.041260,-0.178711,-0.051514,-46.198475,27.259542,27.541985,F
395,0.046631,-0.588379,0.396973,-68.908394,43.877861,9.488549,F
395,0.063232,-1.306641,1.055908,-47.061069,44.648853,-14.977099,F
395,0.121094,-1.428711,1.288330,6.122138,25.007633,-42.045803,F
395,0.069824,-1.416992,1.382813,12.114504,4.229008,-86.801529,F
395,0.004639,-1.342773,1.336914,3.564885,-13.717557,-132.908401,F
395,-0.131348,-0.952881,1.100830,49.480915,-15.603053,-161.251907,F
395,-0.343506,-0.225098,0.812500,62.366413,-13.038168,-185.534348,F
395,-0.504150,0.583496,0.532715,46.000000,-11.259542,-187.290070,F
395,-0.588623,1.429688,0.356689,31.312977,10.603053,-158.755722,F
395,-0.653564,1.949951,0.565918,22.358778,24.244274,-100.656487,F
395,-0.627930,1.999939,0.650146,14.801527,4.847328,-36.450382,F
395,-0.470459,1.999939,0.431396,-35.511452,-20.755726,14.832061,F
395,-0.278564,1.863525,0.112305,-73.167938,-21.129770,68.938934,F
395,-0.289551,1.204102,0.202393,-37.580154,11.755725,119.114502,F
395,-0.162109,1.114746,0.205811,-29.343512,33.488548,146.068695,F
395,-0.145752,0.571289,0.442871,-64.557251,47.137405,156.641220,F
395,0.119141,-0.114258,0.723145,-41.068703,54.908398,154.206100,F
395,0.283203,-0.466309,0.770508,-27.259542,55.694656,133.809158,F
395,0.302490,-1.006104,1.031738,-15.511451,85.557251,101.458015,F
395,0.055420,-0.928711,1.503174,6.900764,89.152672,62.748093,F
395,-0.159180,-0.767822,1.681885,-6.068702,62.267174,38.717556,F
395,-0.242676,-0.891846,1.711670,-11.587787,40.412212,17.824427,F
395,-0.219727,-0.907959,1.607422,-10.549619,20.480917,4.977099,F
395,-0.165527,-1.048096,1.449951,-20.022902,12.549619,-13.824428,F
395,-0.131348,-1.451416,1.441650,-22.435114,13.312977,-40.358780,F
395,-0.147949,-1.694824,1.545166,12.969465,1.610687,-86.236641,F
395,-0.266357,-1.348389,1.402100,64.282440,-16.312977,-120.427483,F
395,-0.361328,-0.637207,1.062500,60.145039,-44.297710,-157.824432,F
395,-0.446777,0.246094,0.581299,38.671757,-39.793892,-173.190842,F
395,-0.537354,1.261475,0.329102,34.290077,-16.458015,-140.824432,F
395,-0.577637,1.811523,0.444092,36.786259,12.206107,-84.488548,F
395,-0.520264,1.850098,0.760986,-3.358779,12.900764,-30.450382,F
395,-0.331299,1.366211,0.951416,-29.114504,-5.297710,1.778626,F
395,-0.042725,0.731201,0.830078,-18.877863,-7.748092,26.786259,F
395,0.042236,0.273193,0.814209,-7.610687,7.832061,31.877863,F
395,-0.019287,0.060059,1.005615,-7.847328,15.526717,17.511450,F
395,-0.073242,-0.063965,1.133301,0.969466,13.213740,8.900764,F
395,-0.086182,-0.048096,1.165771,11.534351,0.175573,6.091603,F
395,-0.065674,0.050781,0.911621,9.374045,-2.587786,0.885496,F
395,-0.111328,0.137451,0.906250,3.580153,9.343512,4.793893,F
395,-0.188232,0.175293,1.066650,-5.389313,5.824428,5.404580,F
395,-0.139404,0.105469,0.984863,-21.778625,-2.480916,3.671756,F
395,-0.103027,0.035889,0.937744,-19.167938,3.465649,4.694656,F
395,-0.143311,-0.041504,1.063965,-1.297710,4.992366,3.320611,F
395,-0.147949,0.104248,1.011963,0.557252,-1.610687,1.175573,F
395,-0.099854,0.117920,0.903564,-10.801527,-2.358779,-0.183206,F
395,-0.095947,0.087646,0.898926,-11.870229,2.564885,-0.251908,F
395,-0.100342,0.082031,0.938232,-6.946565,8.190840,-0.977099,F
395,-0.120605,0.085693,1.011230,-12.381680,8.076336,-4.648855,F
396,-0.017334,0.016357,1.060791,-4.320611,1.511450,-8.297709,F
396,-0.025391,0.072021,1.045410,-1.694656,-1.435115,-7.992366,F
396,-0.037842,0.089844,1.036865,-0.297710,-2.641221,-5.801527,F
396,-0.031738,0.102783,0.991943,1.152672,0.885496,-3.893130,F
396,-0.034912,0.104004,0.976807,-2.679389,2.396947,-4.961832,F
396,-0.055176,0.128418,1.012207,-9.236641,3.427481,-6.145038,F
396,-0.053223,0.121582,1.019531,-7.633588,1.427481,-1.969466,F
396,-0.045410,0.091309,1.022949,-6.076336,-3.488550,-0.633588,F
396,-0.031494,0.084229,0.984863,-12.656488,-4.992366,-1.992366,F
396,-0.036377,0.067139,1.000244,-12.473283,-2.931298,-2.648855,F
396,-0.051025,0.057129,0.997070,-1.549618,-4.404580,1.167939,F
396,-0.058838,0.066406,0.959473,2.259542,-10.694656,2.022901,F
396,-0.085449,0.115723,0.829590,-8.389313,-21.435114,0.122137,F
396,-0.146240,0.075928,0.647705,-17.396946,-32.259541,-2.038168,F
396,-0.148193,-0.044434,0.220703,20.832062,-48.290077,9.259542,F
396,-0.039795,0.135498,-0.436768,48.465649,-48.351147,15.961832,F
396,0.089355,0.179688,-1.044189,34.480915,-8.916031,27.442749,F
396,0.133301,-0.082275,-1.149902,12.603053,52.404579,14.580153,F
396,0.177002,0.007813,-1.262695,-17.847328,113.435112,-3.755725,F
396,0.005615,-0.067627,-1.055420,-26.839695,192.832062,-3.297710,F
396,-0.471436,-0.212891,-0.465820,-29.480917,250.129776,-14.351145,F
396,-1.029297,-0.130859,0.516357,-76.580154,250.129776,-37.832062,F
396,-1.445557,-0.222168,1.722900,-80.885498,250.129776,-40.610687,F
396,-1.714111,-0.199463,1.999939,-15.526717,242.931305,-29.526718,F
396,-1.757568,0.132324,1.999939,1.106870,188.419846,-21.938931,F
396,-1.642578,0.378906,1.999939,-11.702291,119.503815,-5.534351,F
396,-1.520752,0.143799,1.999939,5.885496,65.801529,18.625954,F
396,-1.534424,0.118896,1.999939,-5.893130,-8.908397,20.969465,F
396,-1.480713,-0.087402,1.999939,-21.870230,-106.885498,23.587786,F
396,-1.407471,-0.158447,1.999939,-5.068702,-187.236649,25.435114,F
396,-1.383057,-0.165771,1.999939,19.938931,-237.816788,28.786259,F
396,-1.334473,0.018799,1.851074,28.099237,-250.137405,25.992367,F
396,-1.193848,0.177002,1.168701,8.656488,-250.137405,23.656488,F
396,-1.044678,0.140381,0.623047,17.595419,-250.137405,26.320610,F
396,-0.708252,0.280273,-0.179932,24.656488,-250.137405,30.854961,F
396,-0.324707,0.315186,-0.710205,17.412214,-215.694656,36.114502,F
396,-0.087402,0.194336,-0.828369,21.832062,-153.847336,34.282444,F
396,0.070801,0.157471,-0.983154,-10.068703,-95.618324,30.206106,F
396,0.050049,-0.075928,-0.731934,-56.763359,-46.809162,15.328244,F
396,0.055420,-0.350586,-0.428955,-58.068703,1.595420,19.244274,F
396,0.045166,-1.098633,0.296631,-34.862595,35.160305,8.946565,F
396,0.108643,-1.623291,0.683594,-5.244275,39.877861,-30.068703,F
396,0.112061,-1.604004,0.950439,12.259542,37.519085,-83.503815,F
396,0.041260,-1.527100,1.188477,28.412214,-2.725191,-121.786263,F
396,0.160156,-1.051758,0.727783,40.145039,-18.618320,-152.641220,F
396,-0.001709,-0.624268,0.680908,42.549618,-10.083969,-175.893127,F
396,-0.211670,0.144043,0.670898,41.198475,-8.595420,-183.854965,F
396,-0.260742,0.879883,0.538574,20.931297,-3.076336,-173.916031,F
396,-0.476318,1.653320,0.771729,22.664122,2.748092,-142.083969,F
396,-0.533447,1.999939,0.914795,26.404581,-8.213740,-79.061066,F
396,-0.410645,1.999939,0.915771,26.068703,-24.664122,-2.030534,F
396,-0.244385,1.999939,0.835449,17.717558,-33.114502,61.221375,F
396,-0.119873,1.971680,0.696777,-4.114504,-36.389313,104.114502,F
396,-0.070801,1.465088,0.612549,-20.870230,-26.641222,138.664124,F
396,-0.041992,0.877197,0.686768,-23.526718,-6.076336,158.839691,F
396,0.009766,0.126221,0.919678,-14.083969,1.541985,165.267181,F
396,0.266602,-0.539795,0.799805,-3.778626,-11.000000,138.251907,F
396,0.406738,-0.881348,0.303223,9.938931,-0.114504,103.045799,F
396,0.372070,-0.975586,-0.083740,13.381680,36.038166,59.152672,F
396,0.223145,-0.864990,-0.243652,-1.221374,76.709923,21.198473,F
396,-0.071533,-0.630859,-0.021484,-0.175573,102.236641,-4.206107,F
396,-0.202881,-0.319580,0.147217,7.038168,108.954201,0.366412,F
396,-0.085205,-0.127197,0.165283,-22.450382,109.167938,0.748092,F
396,-0.063232,-0.070068,0.499756,-59.511452,115.740456,6.938931,F
396,-0.067871,-0.492676,1.035156,-44.282444,134.557251,10.259542,F
396,-0.223145,-0.229736,1.655273,-38.068703,130.740463,0.236641,F
396,-0.400146,-0.162598,1.999939,-64.549622,93.900764,3.076336,F
396,-0.419922,-0.696289,1.999939,-36.396946,60.618320,0.305344,F
396,-0.307861,-0.862305,1.999939,-7.229008,28.580153,-9.847328,F
396,-0.257568,-1.145996,1.999939,19.160305,-3.870229,-33.450382,F
396,-0.180176,-1.191895,1.999939,45.496181,-42.022900,-63.748093,F
396,-0.120117,-1.106934,1.618652,53.045803,-63.511452,-104.137405,F
396,-0.158447,-0.940186,1.238525,84.000000,-62.954197,-137.229004,F
396,-0.267578,-0.180908,0.835693,83.679390,-63.603054,-159.969467,F
396,-0.393066,0.629883,0.489014,61.633587,-53.053436,-156.251907,F
396,-0.400146,1.208496,0.215088,37.068703,-29.458015,-131.969467,F
396,-0.415527,1.434570,0.270996,13.557252,-3.038168,-101.900764,F
396,-0.369873,1.653076,0.337158,-25.503817,7.152672,-63.244274,F
396,-0.273193,1.215088,0.556885,-31.374046,19.595419,-23.778625,F
396,-0.218262,0.956055,0.816650,-11.603053,18.221375,3.969466,F
396,-0.111816,0.684814,0.842529,-26.847328,7.900764,12.442748,F
396,-0.040771,0.221436,0.942383,-20.465649,8.687023,16.748091,F
396,-0.062500,0.153320,1.009277,0.770992,11.290076,19.343512,F
396,-0.071045,0.138184,1.011475,-3.259542,7.725191,14.931297,F
396,-0.041260,0.024414,0.975098,-3.435115,5.274809,14.061069,F
396,-0.034424,-0.060303,0.999512,5.099236,6.251908,8.061069,F
396,-0.047852,0.073242,0.914063,4.122138,8.450381,2.748092,F
396,-0.067383,0.082275,0.919189,-2.343511,11.969465,1.572519,F
397,0.092773,0.115234,1.355957,1.793893,7.343512,-3.312977,F
397,0.065186,0.133789,1.336182,-10.229008,-4.877862,-5.916030,F
397,0.070068,0.072510,1.219238,-10.351145,-14.961832,-5.732824,F
397,0.075684,0.099609,1.081543,-3.877863,-19.259542,-4.992366,F
397,0.100342,0.136230,0.949707,-5.076336,-20.954199,-4.496183,F
397,0.114746,0.140625,0.846191,-6.221374,-16.053434,-0.022901,F
397,0.128906,0.109375,0.734131,-7.442748,-12.816793,-1.427481,F
397,0.147217,0.079834,0.547852,-9.824428,-5.816794,-1.442748,F
397,0.140625,-0.042725,0.393799,-4.900764,8.152672,-2.305344,F
397,-0.005371,-0.030273,0.251953,10.007633,12.557252,-3.809160,F
397,-0.072510,-0.010742,-0.270508,11.282443,12.160305,-4.961832,F
397,-0.006104,0.082031,-0.751709,-3.770992,36.572517,-12.854961,F
397,0.044678,0.036133,-0.922363,-5.984733,75.458015,-10.572519,F
397,0.053955,0.034424,-1.000732,1.404580,116.534348,-8.152672,F
397,0.034668,-0.015625,-0.974609,1.526718,169.091599,-12.007633,F
397,-0.139893,-0.128418,-0.612305,10.190840,225.290070,-13.977099,F
397,-0.455322,-0.043701,-0.150146,11.129771,250.129776,-28.053434,F
397,-1.007324,-0.046143,0.601807,-8.366412,250.129776,-34.824429,F
397,-1.504150,-0.068848,1.476318,-4.595420,250.129776,-45.305344,F
397,-1.755127,0.145508,1.999939,5.320611,250.129776,-48.580154,F
397,-1.928223,0.296631,1.999939,10.488549,216.122131,-29.099237,F
397,-1.830078,0.350830,1.999939,12.442748,140.763351,-16.580153,F
397,-1.612549,0.357666,1.999939,2.877863,69.160309,-3.412214,F
397,-1.427734,0.271973,1.999939,11.603053,19.480917,9.480916,F
397,-1.405762,0.229004,1.999939,0.618321,-33.297710,16.702290,F
397,-1.345703,0.132813,1.999939,-7.099236,-93.007637,18.389313,F
397,-1.296631,0.094238,1.999939,-4.122138,-151.404587,23.221375,F
397,-1.297607,0.173584,1.999939,-0.664122,-195.969467,24.900763,F
397,-1.211182,0.302979,1.742432,-6.343512,-227.427475,31.045801,F
397,-1.110840,0.305664,1.383545,-16.793894,-242.534348,36.587788,F
397,-0.972900,0.135742,1.053711,-16.312977,-249.870224,38.412212,F
397,-0.835938,0.031738,0.695313,-8.167939,-250.137405,30.343512,F
397,-0.650635,0.169678,0.214111,-9.290076,-244.358780,22.732824,F
397,-0.432373,0.222412,-0.219727,-7.213740,-212.305344,22.519083,F
397,-0.198242,0.303711,-0.521240,-5.587786,-172.312973,28.526718,F
397,0.064697,0.158203,-0.809814,-30.954199,-123.229004,25.984734,F
397,0.217773,0.034180,-0.862305,-54.282444,-63.473282,14.007633,F
397,0.139404,0.004395,-0.445313,-37.931297,-8.595420,27.328245,F
397,-0.005615,-0.542725,0.167725,-23.381680,15.358779,32.786259,F
397,-0.052246,-0.890869,0.693604,-37.984734,13.717557,-0.068702,F
397,0.022217,-1.178955,0.934326,-26.687023,5.946565,-26.374046,F
397,0.052734,-1.199463,1.039307,22.442749,-0.961832,-42.381680,F
397,0.028320,-1.110352,1.025146,25.862595,-13.923664,-78.992363,F
397,0.071045,-0.836426,0.913330,17.786259,-21.427481,-110.198471,F
397,0.104004,-0.572510,0.780762,40.488548,-13.732824,-124.061066,F
397,0.074463,-0.235840,0.688477,46.656490,-4.908397,-133.580154,F
397,0.024170,0.038086,0.719971,42.618320,2.145038,-138.801529,F
397,-0.055664,0.367432,0.817871,52.000000,0.587786,-138.328247,F
397,-0.138672,0.921143,0.795898,48.938931,-10.358779,-133.427475,F
397,-0.205811,1.573486,0.681885,31.496183,-17.229008,-106.129768,F
397,-0.197998,1.999939,0.572998,30.206106,-5.992366,-55.778625,F
397,-0.194092,1.999939,0.670410,32.793892,4.664122,7.022901,F
397,-0.141357,1.999939,0.734131,-3.045802,-1.000000,53.564884,F
397,-0.049072,1.711914,0.743652,-35.709923,-7.778626,92.610687,F
397,0.046631,1.211426,0.755859,-39.152672,-2.000000,128.931305,F
397,0.107422,0.619873,0.830811,-36.229008,7.068702,145.793900,F
397,0.134277,0.221680,0.902832,-31.610687,14.656488,145.450378,F
397,0.186035,-0.312012,1.000977,-28.969465,14.572519,132.587784,F
397,0.219971,-0.557861,0.918457,-20.977098,9.396947,107.000000,F
397,0.273193,-0.840088,0.749512,-16.801527,12.251908,79.091606,F
397,0.278076,-1.082275,0.606445,1.366412,20.725191,40.435116,F
397,0.185791,-0.821045,0.229004,9.480916,31.526718,6.541985,F
397,0.050537,-0.488281,0.118652,12.312977,60.984734,-10.503817,F
397,-0.177246,-0.221680,0.352539,2.244275,70.488548,-13.709924,F
397,-0.300049,0.039795,0.381348,-28.496183,55.541985,-24.022902,F
397,-0.197021,0.177979,0.341309,-61.297710,51.236641,-20.091602,F
397,-0.123291,0.152344,0.571289,-100.015266,63.709923,-21.954199,F
397,-0.051270,0.075684,1.005615,-82.854965,73.503815,-1.641221,F
397,-0.080811,-0.315430,1.411865,-24.137405,82.725189,27.503817,F
397,-0.093018,-0.281738,1.602539,-27.625954,74.022903,14.549619,F
397,-0.071045,-0.634033,1.838379,-14.717557,56.931297,3.412214,F
397,-0.048584,-0.928467,1.938477,25.671755,49.251907,1.587786,F
397,-0.055908,-1.091797,1.939697,51.045803,28.519083,-23.961832,F
397,-0.059814,-1.079102,1.933350,44.030533,-0.450382,-61.183205,F
397,-0.043457,-0.835693,1.668945,64.328247,-23.427481,-90.534348,F
397,-0.122559,-0.587891,1.326416,96.793892,-30.083969,-106.603050,F
397,-0.203857,-0.030029,1.092529,75.190842,-37.396946,-132.320618,F
397,-0.245850,0.538818,0.809082,43.946564,-45.328243,-134.847336,F
397,-0.212402,0.920410,0.474854,34.396946,-24.717558,-111.389313,F
397,-0.247559,0.982422,0.544189,13.717557,-0.053435,-88.442749,F
397,-0.269531,1.163086,0.631104,-10.442748,5.351145,-66.595421,F
397,-0.220703,1.077148,0.695557,-18.412214,11.442748,-35.740459,F
397,-0.203125,0.727783,0.858154,-8.038168,11.839695,-8.694656,F
397,-0.171387,0.664551,0.915527,-14.786260,2.374046,-2.167939,F
397,-0.095703,0.473389,0.881348,-15.633588,-2.297710,8.030535,F
397,-0.059570,0.274170,0.875244,-2.664122,4.160306,17.770992,F
397,-0.048828,0.201660,0.936279,-0.145038,7.580153,15.374045,F
397,-0.049316,0.212158,0.976074,-8.206107,1.732824,11.358779,F
398,0.055908,0.082520,0.917236,-7.358778,-0.030534,-2.541985,F
398,0.060059,0.083496,0.926514,-6.061069,-3.038168,-2.099237,F
398,0.123779,0.115967,0.870850,-12.305344,-6.198473,-2.938931,F
398,0.112549,0.067871,0.818604,-8.778625,1.442748,0.427481,F
398,0.053955,0.073975,0.872070,-0.809160,11.671756,-0.030534,F
398,-0.015869,0.064209,0.925293,-5.916030,7.305344,-2.045802,F
398,-0.059570,-0.000244,0.782471,-5.213740,-6.053435,-3.091603,F
398,-0.137939,0.002197,0.408691,13.610687,-21.580153,5.465649,F
398,-0.025635,0.054932,-0.232910,37.221375,-13.381680,14.274809,F
398,0.170410,0.059814,-0.682129,15.816793,16.694656,2.267176,F
398,0.233154,-0.024170,-0.812988,13.755725,57.236641,-0.419847,F
398,0.200928,-0.196533,-0.929932,38.068703,100.954201,-0.099237,F
398,0.085693,0.010498,-0.906738,18.259542,140.038162,-23.900763,F
398,-0.067139,0.231445,-0.733643,-30.167938,179.435120,-36.480915,F
398,-0.412354,-0.166260,-0.325195,-23.335878,234.190842,-29.549618,F
398,-0.858398,-0.123779,0.356445,-9.045801,250.129776,-43.938931,F
398,-1.373291,-0.001465,1.238281,-47.061069,250.129776,-71.679390,F
398,-1.826416,0.104492,1.999939,-29.183207,250.129776,-61.625954,F
398,-1.895264,0.426758,1.999939,6.419847,205.106873,-34.923664,F
398,-1.865723,0.555908,1.999939,-16.633587,147.648849,-16.610687,F
398,-1.717529,0.114014,1.999939,3.717557,102.282440,2.595420,F
398,-1.565674,0.347168,1.999939,12.022901,42.572517,16.000000,F
398,-1.484863,0.241211,1.999939,-9.801527,-23.694656,17.992367,F
398,-1.406738,0.106689,1.999939,1.748092,-82.404579,27.137405,F
398,-1.428955,0.093750,1.999939,8.480916,-138.496185,26.992367,F
398,-1.426758,0.203369,1.999939,-1.541985,-197.404587,25.816793,F
398,-1.381104,0.134521,1.999939,15.450381,-236.229004,34.732826,F
398,-1.343506,0.220703,1.556641,17.801527,-250.137405,39.778625,F
398,-1.209961,0.311523,1.005615,5.778626,-250.137405,42.862595,F
398,-0.963379,0.246338,0.395752,-1.000000,-250.137405,45.320610,F
398,-0.625977,0.275879,-0.217529,12.274809,-250.137405,50.061069,F
398,-0.311035,0.420166,-0.602295,16.305344,-207.969467,61.526718,F
398,-0.105469,0.354248,-0.610107,-16.519083,-154.251907,53.862595,F
398,0.056885,0.205322,-0.649658,-54.809162,-111.717560,48.847328,F
398,0.177002,-0.041504,-0.626465,-65.740456,-57.358780,41.404579,F
398,0.137451,-0.315674,-0.311768,-58.297710,-7.793893,39.015266,F
398,0.083740,-0.748779,0.185791,-51.961834,24.679390,28.977098,F
398,0.131836,-1.182617,0.490967,-49.862595,46.748093,-13.091603,F
398,0.086182,-1.337402,0.854980,-35.236641,45.893131,-44.854961,F
398,0.060059,-1.313721,1.073730,22.541985,24.358778,-66.564888,F
398,0.045410,-1.189453,1.011475,52.389313,6.267176,-91.198471,F
398,0.066406,-0.807861,0.855469,42.351147,-5.694656,-124.969467,F
398,0.054932,-0.539063,0.677490,70.022903,-4.862596,-133.488556,F
398,-0.033203,-0.169434,0.564941,108.534348,0.641221,-136.610687,F
398,-0.132324,0.424072,0.600342,80.641220,3.793893,-152.160309,F
398,-0.242676,0.864014,0.666504,58.992367,1.038168,-143.793900,F
398,-0.283691,1.430176,0.632324,48.648853,4.458015,-120.083969,F
398,-0.245361,1.933350,0.666504,31.328245,8.183207,-75.106873,F
398,-0.163086,1.999939,0.677246,2.557252,3.778626,-23.473282,F
398,-0.122314,1.999939,0.671143,-34.877861,-0.603053,15.633588,F
398,-0.134766,1.868408,0.791260,-55.511452,4.030534,61.358780,F
398,-0.131592,1.338867,0.955078,-50.717556,6.793893,98.885498,F
398,-0.119873,1.043701,1.064209,-54.725189,-2.709924,117.465652,F
398,-0.077393,0.577637,1.059814,-52.534351,-14.580153,136.748093,F
398,0.029297,0.008545,1.069824,-28.213741,-17.534351,137.038162,F
398,0.239258,-0.356201,0.917236,-6.770992,-19.885496,126.106873,F
398,0.348877,-0.662598,0.688721,6.824428,-13.152672,97.519081,F
398,0.454346,-0.871338,0.430908,-4.633588,10.068703,57.167938,F
398,0.433838,-0.813721,0.419189,-3.251908,34.503819,21.396946,F
398,0.162354,-0.561523,0.552734,2.335878,53.320610,6.786260,F
398,-0.149170,-0.425781,0.727051,-18.648855,43.534351,-8.000000,F
398,-0.355225,-0.262451,0.691650,-32.267174,18.465649,-16.778625,F
398,-0.353271,-0.032715,0.148193,-24.954199,7.015267,-17.564886,F
398,-0.214600,0.078125,-0.260498,-8.786260,47.137405,3.099237,F
398,-0.181396,0.252686,-0.050537,2.580153,77.900764,17.030535,F
398,-0.068115,0.425781,0.128174,-34.832062,87.229004,25.274809,F
398,-0.037842,0.085449,0.519775,-53.183205,97.122139,31.022902,F
398,0.052246,-0.304932,0.815918,-30.206106,112.374046,33.625954,F
398,0.103027,-0.306641,1.277344,-24.435114,131.007629,23.580153,F
398,-0.143066,-0.611816,1.999939,-39.984734,126.290077,6.748092,F
398,-0.259766,-0.934570,1.999939,-8.381680,86.374046,-13.633588,F
398,-0.166504,-0.911133,1.999939,27.198473,44.328243,-33.221375,F
398,-0.263428,-0.990479,1.999939,53.885498,27.778625,-68.946564,F
398,-0.456299,-0.708496,1.999939,86.648857,-1.595420,-100.068703,F
398,-0.531250,-0.517334,1.907471,97.061066,-41.175571,-115.473282,F
398,-0.536133,-0.257813,1.354492,89.137405,-72.381676,-138.473282,F
398,-0.464844,0.121338,0.702881,96.312981,-64.946564,-135.251907,F
398,-0.443604,0.588623,0.296387,74.190842,-35.503819,-133.862595,F
398,-0.393066,0.947754,0.250000,21.396946,-3.969466,-121.618324,F
398,-0.458984,1.079102,0.522705,3.977099,13.572519,-94.946564,F
398,-0.475098,1.236816,0.663818,-9.160305,5.297710,-53.664124,F
398,-0.378418,1.088135,0.612061,-14.198473,6.564886,-15.839695,F
398,-0.366699,0.984131,0.755615,-18.167938,8.068703,5.893130,F
398,-0.292725,0.734375,0.896240,-37.793892,-1.549618,10.740458,F
398,-0.215820,0.542236,0.984131,-22.236641,-7.198473,19.625954,F
398,-0.166016,0.388672,0.972900,-8.931297,-6.549618,27.931297,F
398,-0.123291,0.211182,0.994141,-1.190840,-5.229008,29.595419,F
398,-0.116211,0.121826,1.002197,6.114504,-5.015267,24.381680,F
399,-0.026611,0.050049,1.030518,-6.916030,-1.251908,-2.625954,F
399,-0.031738,0.049316,1.022217,-4.603054,-2.633588,-2.251908,F
399,-0.028564,0.067139,0.986328,-2.717557,-3.603053,-1.305344,F
399,-0.023438,0.073730,0.955078,-0.244275,-4.351145,-0.022901,F
399,-0.005371,0.040283,0.923828,0.595420,-3.587786,0.030534,F
399,-0.001953,0.065430,0.893066,-0.381679,-4.625954,-0.038168,F
399,-0.006592,-0.005371,0.820313,8.038168,-8.984733,2.641221,F
399,-0.125000,-0.043701,0.660156,27.648855,-20.381680,8.748092,F
399,-0.227051,-0.020508,0.270752,45.854961,-43.664124,12.374045,F
399,-0.105957,0.098633,-0.301270,32.770992,-51.709923,13.450381,F
399,0.111816,0.096924,-0.927246,7.671756,-9.290076,-0.854962,F
399,0.161377,0.222656,-0.968994,-6.206107,56.000000,-0.900763,F
399,0.084473,-0.077393,-0.722900,17.022902,120.015266,12.969465,F
399,0.004883,-0.109863,-0.450928,21.297710,170.030533,-5.770992,F
399,-0.234375,0.023682,-0.016602,-16.679390,202.045807,-27.022902,F
399,-0.496582,-0.030029,0.408203,-43.763359,224.083969,-32.717556,F
399,-0.822021,-0.369385,1.039551,-14.885496,245.557251,-45.541985,F
399,-1.234619,0.193604,1.643799,0.221374,239.297714,-54.946564,F
399,-1.480225,0.457764,1.999939,-37.648853,196.709930,-48.702290,F
399,-1.461182,0.186035,1.999939,-16.045801,154.801529,-26.244274,F
399,-1.307129,0.272461,1.999939,17.633587,115.770996,-11.305344,F
399,-1.276123,0.353027,1.999939,6.190840,83.244278,-6.305344,F
399,-1.271973,0.345215,1.999939,-0.854962,48.083969,11.129771,F
399,-1.240479,0.160400,1.999939,9.984733,1.366412,20.900763,F
399,-1.248779,0.168213,1.999939,-11.061069,-59.893131,20.015266,F
399,-1.235107,0.036133,1.999939,-10.152672,-114.351143,17.335878,F
399,-1.213867,0.103027,1.999939,12.137404,-162.206100,26.496183,F
399,-1.189941,0.183350,1.999939,13.877863,-199.877869,28.526718,F
399,-1.162354,0.233398,1.668701,5.763359,-229.725189,26.007633,F
399,-1.090332,0.259521,1.230957,0.923664,-248.572525,27.305344,F
399,-0.964111,0.257813,0.806152,8.748092,-250.137405,31.435114,F
399,-0.769531,0.260010,0.431885,14.816793,-249.083969,36.541985,F
399,-0.558838,0.287109,0.005127,12.175572,-227.832062,36.335876,F
399,-0.309570,0.312012,-0.382568,2.961832,-189.045807,37.374046,F
399,-0.110596,0.223877,-0.578857,4.221374,-139.702286,41.748093,F
399,0.069580,0.291504,-0.691650,-7.534351,-88.091606,42.763359,F
399,0.096191,0.255859,-0.511230,-50.290077,-47.221375,39.587788,F
399,0.114014,0.011963,-0.222168,-59.236641,-15.427481,44.770992,F
399,0.105225,-0.452148,0.174805,-37.374046,8.374045,52.320610,F
399,0.126953,-0.881104,0.511475,-28.625954,20.740458,26.381680,F
399,0.135498,-1.037598,0.792725,-37.503819,27.000000,-6.618320,F
399,0.135010,-1.343506,1.029053,-8.748092,31.541985,-31.870230,F
399,0.118652,-1.257324,1.122559,32.091602,21.480917,-55.740459,F
399,0.106689,-1.118652,1.084717,44.526718,9.633588,-85.015266,F
399,0.065430,-0.774414,0.940186,46.404579,-2.671756,-112.137405,F
399,0.011963,-0.482666,0.860352,20.167938,-6.862596,-140.068695,F
399,-0.089600,-0.167969,0.890381,1.809160,-9.129771,-161.603058,F
399,-0.185791,0.220947,0.825195,10.809160,-8.129771,-161.045807,F
399,-0.260010,0.723389,0.760010,13.145039,-6.206107,-154.748093,F
399,-0.297852,1.271240,0.771973,12.106871,3.000000,-128.908401,F
399,-0.315430,1.569580,0.910400,25.709923,8.832061,-84.992363,F
399,-0.275879,1.757568,1.059326,29.083969,-7.687023,-40.839695,F
399,-0.144775,1.841309,0.864746,9.351145,-33.969467,-4.389313,F
399,0.004150,1.846680,0.534424,-15.175572,-32.183205,34.786259,F
399,0.055908,1.627930,0.468262,-15.648855,-7.641222,79.358780,F
399,0.007568,1.303955,0.560059,-13.816793,11.435115,118.175575,F
399,-0.049561,1.004639,0.701660,-23.167938,15.648855,137.099243,F
399,-0.060303,0.645264,0.838379,-28.748091,11.656488,150.938934,F
399,0.033203,0.205566,0.854736,-26.809160,7.534351,157.290070,F
399,0.214111,-0.358643,0.813965,-11.259542,12.167939,147.396942,F
399,0.270508,-0.690918,0.773926,2.664122,21.358778,122.534348,F
399,0.260986,-0.895996,0.708984,5.679389,27.923664,84.106873,F
399,0.224121,-0.931641,0.688721,9.221375,29.007633,42.671757,F
399,0.118652,-0.543213,0.517090,3.488550,26.160305,12.526717,F
